epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,608.183,1.49881,2.10999,1.69911,0.90789,0.84213,0.89135,0.52023,1.62633,1.46241,1.86924,0.0014693,0.0014693,0.0014693
92,614.943,1.49714,2.11114,1.69723,0.91119,0.82731,0.89326,0.53779,1.60967,1.33624,1.86922,0.00146507,0.00146507,0.00146507
93,621.448,1.50959,2.12207,1.69737,0.88987,0.82731,0.87431,0.52272,1.62435,1.42809,1.85703,0.0014608,0.0014608,0.0014608
94,628,1.51426,2.12162,1.69016,0.84869,0.84894,0.88327,0.53617,1.51852,1.40568,1.79867,0.0014565,0.0014565,0.0014565
95,634.498,1.49671,2.14411,1.69282,0.90094,0.81425,0.8895,0.53141,1.55764,1.45876,1.81009,0.00145215,0.00145215,0.00145215
96,641.122,1.50963,2.11096,1.69424,0.89407,0.84475,0.89004,0.53378,1.60887,1.34916,1.84399,0.00144777,0.00144777,0.00144777
97,647.823,1.4649,2.07302,1.66535,0.86022,0.83998,0.88398,0.55499,1.50859,1.30456,1.76193,0.00144335,0.00144335,0.00144335
98,654.691,1.46414,2.06783,1.67164,0.90276,0.85269,0.89741,0.55766,1.52211,1.37884,1.7868,0.0014389,0.0014389,0.0014389
99,661.388,1.50139,2.08631,1.68043,0.81798,0.84874,0.86966,0.53203,1.57485,1.45518,1.84392,0.00143441,0.00143441,0.00143441
100,668.023,1.47238,2.11044,1.67029,0.87801,0.81422,0.87486,0.52216,1.60137,1.49136,1.83579,0.00142988,0.00142988,0.00142988
101,674.658,1.46702,2.01664,1.6647,0.88774,0.81485,0.87593,0.56846,1.4619,1.40267,1.73328,0.00142531,0.00142531,0.00142531
102,681.226,1.46058,2.06215,1.66613,0.91712,0.80244,0.8833,0.55978,1.49079,1.39981,1.72587,0.00142071,0.00142071,0.00142071
103,688.022,1.46483,2.00499,1.65236,0.8853,0.81949,0.89048,0.52736,1.61136,1.43355,1.81953,0.00141608,0.00141608,0.00141608
104,694.747,1.45078,1.98384,1.64525,0.89977,0.84555,0.9028,0.56095,1.51824,1.27612,1.76702,0.00141141,0.00141141,0.00141141
105,701.568,1.46307,2.03599,1.66249,0.87988,0.86019,0.89951,0.55697,1.50661,1.3679,1.78249,0.0014067,0.0014067,0.0014067
106,708.11,1.43501,1.98419,1.63318,0.87674,0.8716,0.89814,0.57076,1.47685,1.25198,1.73716,0.00140196,0.00140196,0.00140196
107,714.88,1.47386,2.02586,1.65047,0.91035,0.84753,0.89785,0.55329,1.47474,1.29339,1.73848,0.00139718,0.00139718,0.00139718
108,721.364,1.46576,2.03189,1.65825,0.90724,0.8655,0.90157,0.50374,1.68641,1.36075,1.88976,0.00139237,0.00139237,0.00139237
109,728.083,1.43547,1.97036,1.63538,0.89118,0.82663,0.88011,0.55781,1.44084,1.36386,1.69596,0.00138753,0.00138753,0.00138753
110,734.606,1.45337,2.01599,1.64293,0.87447,0.82407,0.89537,0.56757,1.47067,1.3533,1.76809,0.00138265,0.00138265,0.00138265
111,741.296,1.45904,2.02392,1.65478,0.86209,0.85741,0.86721,0.54118,1.46021,1.32136,1.74496,0.00137774,0.00137774,0.00137774
112,747.84,1.47042,2.04954,1.67237,0.87069,0.84583,0.87658,0.56105,1.46997,1.35473,1.72402,0.00137279,0.00137279,0.00137279
113,754.438,1.4522,1.98235,1.66052,0.91884,0.83843,0.90485,0.54446,1.50455,1.32845,1.7383,0.00136781,0.00136781,0.00136781
