epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,516.579,0.65375,0.82031,1.24851,0.97431,0.98525,0.99412,0.84333,0.66139,0.56399,1.27707,0.00135266,0.00135266,0.00135266
157,519.891,0.6527,0.78964,1.24849,0.98506,0.97403,0.99377,0.83471,0.71324,0.54472,1.36675,0.00134535,0.00134535,0.00134535
158,523.177,0.67819,0.78936,1.25517,0.99944,0.97403,0.99462,0.82501,0.67236,0.53862,1.27222,0.00133802,0.00133802,0.00133802
159,526.48,0.65999,0.78355,1.25314,0.99897,0.97403,0.99437,0.84286,0.64728,0.51769,1.28121,0.00133068,0.00133068,0.00133068
160,529.761,0.63658,0.78566,1.24553,0.99914,0.97403,0.99425,0.8374,0.67296,0.49934,1.31632,0.00132331,0.00132331,0.00132331
161,533.108,0.65573,0.81165,1.25904,1,0.98605,0.99475,0.8289,0.75344,0.56691,1.37187,0.00131593,0.00131593,0.00131593
162,536.445,0.64447,0.79015,1.24072,0.987,0.98605,0.99474,0.80147,0.74323,0.58394,1.41372,0.00130852,0.00130852,0.00130852
163,539.786,0.64701,0.78322,1.26735,1,0.98516,0.99487,0.83854,0.63769,0.48426,1.27832,0.0013011,0.0013011,0.0013011
164,543.091,0.63601,0.791,1.23976,1,0.98613,0.995,0.85788,0.59528,0.50719,1.22773,0.00129366,0.00129366,0.00129366
165,546.411,0.62173,0.75529,1.23765,0.99913,0.97403,0.9938,0.88085,0.55553,0.52098,1.19009,0.0012862,0.0012862,0.0012862
166,549.717,0.66128,0.76527,1.24562,0.99946,0.97403,0.99462,0.82259,0.64991,0.58407,1.28091,0.00127873,0.00127873,0.00127873
167,553.242,0.65598,0.79857,1.24175,0.98714,0.99724,0.99474,0.85615,0.59591,0.55105,1.19336,0.00127123,0.00127123,0.00127123
168,556.525,0.6343,0.76999,1.24826,0.99807,0.97403,0.99449,0.85584,0.57472,0.52484,1.18418,0.00126373,0.00126373,0.00126373
169,559.811,0.64701,0.78978,1.23933,0.99876,0.97403,0.99312,0.88446,0.54206,0.48365,1.13744,0.0012562,0.0012562,0.0012562
170,563.091,0.63964,0.78469,1.23953,0.99633,0.97403,0.99205,0.85907,0.56162,0.54463,1.17762,0.00124866,0.00124866,0.00124866
171,566.47,0.6248,0.77294,1.22765,1,0.97364,0.99156,0.85847,0.58969,0.55004,1.17793,0.00124111,0.00124111,0.00124111
172,569.84,0.63834,0.7615,1.2295,0.99932,0.97403,0.9938,0.85569,0.61962,0.56471,1.23301,0.00123354,0.00123354,0.00123354
173,573.221,0.63313,0.76114,1.24444,0.97257,1,0.99449,0.85668,0.67104,0.54299,1.3518,0.00122596,0.00122596,0.00122596
174,576.6,0.64996,0.79828,1.24587,0.99911,1,0.995,0.86376,0.60212,0.48503,1.30296,0.00121837,0.00121837,0.00121837
175,579.989,0.64863,0.79376,1.25517,0.99964,1,0.995,0.86137,0.61524,0.46456,1.2533,0.00121076,0.00121076,0.00121076
